Frequency Set (GHz)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)
400.000	399.999	0.650	4.860
400.000	400.001	0.457	4.138
400.000	400.001	0.480	3.253
400.000	399.998	0.646	2.796
400.000	400.002	0.650	2.254
400.000	400.001	0.717	1.889
400.000	400.002	0.896	1.299
400.000	399.999	1.049	0.790
400.000	399.999	1.172	0.525
400.000	400.000	1.262	0.070
400.000	400.001	1.121	5.926
400.000	400.000	0.753	5.364
400.000	399.997	0.565	4.542
400.000	400.000	0.520	3.797
400.000	400.004	0.581	3.239
400.000	400.004	0.681	2.670
400.000	400.000	0.679	2.131
400.000	399.998	0.699	1.699
400.000	400.002	0.905	1.193
400.000	399.999	1.069	0.826
400.000	399.999	1.359	0.321
400.000	399.996	1.261	0.096
400.000	400.001	1.064	5.810
400.000	399.999	0.827	5.260
400.000	399.999	0.649	4.709
400.000	399.999	0.594	3.825
400.000	400.002	0.528	3.181
400.000	400.001	0.635	2.610
400.000	399.998	0.751	2.217
400.000	400.001	0.722	1.636
400.000	400.001	0.864	1.257
400.000	400.003	1.067	0.731
400.000	400.000	1.360	0.393
400.000	399.999	1.248	6.246
400.000	399.999	1.025	5.780
400.000	400.000	0.713	5.238
400.000	399.998	0.622	4.631
400.000	400.003	0.577	3.958
400.000	400.001	0.617	3.237
400.000	400.001	0.660	2.807
400.000	400.000	0.704	2.433
400.000	400.000	0.734	1.799
400.000	400.000	0.840	1.259
400.000	399.999	0.983	0.819
400.000	400.001	1.243	0.449
400.000	400.003	1.262	0.080
400.000	400.001	1.205	5.894
400.000	399.999	0.828	5.381
400.000	399.999	0.650	4.642
400.000	399.999	0.540	3.655
400.000	400.002	0.594	2.940
400.000	400.000	0.636	2.716
400.000	399.998	0.666	2.358
400.000	400.000	0.742	1.782
400.000	399.999	0.846	1.267
400.000	399.998	1.069	0.908
400.000	400.000	1.170	0.474
400.000	399.998	1.250	0.082
400.000	400.000	1.156	5.961
400.000	400.002	0.819	5.469
400.000	400.000	0.592	4.770
400.000	399.999	0.518	3.930
400.000	399.999	0.627	3.460
400.000	399.999	0.630	2.708
400.000	400.001	0.686	2.337
400.000	400.000	0.632	1.784
400.000	400.000	0.852	1.275
400.000	400.001	0.982	0.896
400.000	399.998	1.215	0.473
400.000	400.000	1.316	0.202
400.000	400.001	1.196	6.064
400.000	399.998	0.931	5.530
400.000	400.000	0.726	4.906
400.000	399.998	0.560	4.214
400.000	399.999	0.503	3.430
400.000	399.998	0.671	2.851
400.000	399.999	0.724	2.324
400.000	400.002	0.711	2.057
400.000	400.000	0.742	1.479
400.000	399.998	0.889	0.971
400.000	400.000	1.116	0.533
400.000	399.998	1.249	0.248
400.000	400.003	1.213	6.072
400.000	400.000	0.922	5.490
400.000	400.001	0.701	4.954
400.000	399.998	0.576	4.262
400.000	399.998	0.562	3.500
400.000	400.003	0.643	3.076
400.000	399.999	0.684	2.468
400.000	399.999	0.712	1.989
400.000	400.001	0.780	1.432
400.000	400.000	0.937	0.927
400.000	400.001	1.229	0.583
400.000	400.003	1.282	0.229
400.000	399.997	1.252	6.115
400.000	400.002	0.993	5.783
400.000	400.000	0.752	4.883
400.000	400.001	0.484	4.165
400.000	399.999	0.578	3.563
400.000	400.001	0.678	2.911
400.000	399.998	0.650	2.267
400.000	400.002	0.673	1.704
400.000	399.997	0.707	1.319
400.000	399.999	0.982	0.810
400.000	400.000	1.266	0.405
400.000	400.000	1.287	0.149
400.000	400.001	1.163	5.998
400.000	400.001	0.979	5.691
400.000	400.000	0.742	5.009
400.000	399.998	0.481	4.342
400.000	400.000	0.532	3.676
400.000	400.000	0.554	3.094
400.000	399.999	0.665	2.616
400.000	400.001	0.604	2.025
400.000	400.000	0.686	1.753
400.000	399.999	0.744	1.103
400.000	400.000	1.107	0.655
400.000	400.001	1.281	0.314
400.000	400.004	1.388	0.101
400.000	400.002	1.181	6.009
400.000	400.001	0.985	5.605
400.000	399.997	0.709	4.773
400.000	399.999	0.574	4.030
400.000	400.000	0.562	3.413
400.000	399.997	0.625	2.961
400.000	400.000	0.674	2.470
400.000	400.000	0.680	1.734
400.000	399.998	0.789	1.232
400.000	400.000	1.080	0.593
400.000	400.006	1.235	0.188
400.000	400.001	1.270	6.208
400.000	400.001	1.191	5.910
400.000	400.001	0.862	5.447
400.000	400.002	0.674	4.854
400.000	399.996	0.514	4.125
400.000	400.004	0.492	3.265
400.000	399.997	0.615	2.929
400.000	400.000	0.648	2.282
400.000	400.000	0.670	1.818
400.000	399.999	0.775	1.311
400.000	400.006	0.897	0.697
400.000	400.001	1.212	0.496
400.000	400.000	1.335	0.153
400.000	399.999	1.302	6.095
400.000	400.001	0.898	5.556
400.000	399.999	0.693	4.852
400.000	400.000	0.464	4.243
400.000	400.000	0.595	3.536
400.000	400.000	0.537	2.814
400.000	399.998	0.685	2.449
400.000	400.001	0.620	2.024
400.000	400.000	0.819	1.221
400.000	400.000	0.988	0.875
400.000	400.000	1.182	0.579
400.000	399.999	1.230	0.198
400.000	400.001	1.181	6.158
400.000	399.999	0.920	5.757
400.000	400.001	0.719	4.959
400.000	400.004	0.518	4.241
400.000	400.001	0.524	3.672
400.000	400.001	0.612	2.983
400.000	400.001	0.613	2.548
400.000	400.000	0.643	2.129
400.000	400.001	0.861	1.533
400.000	400.002	0.867	0.917
400.000	399.996	1.119	0.627
400.000	399.999	1.200	0.275
400.000	399.999	1.254	6.223
400.000	400.000	1.043	5.780
400.000	400.000	0.781	5.142
400.000	400.003	0.578	4.502
400.000	399.999	0.515	3.664
400.000	400.002	0.594	3.118
400.000	400.000	0.657	2.732
400.000	399.999	0.697	2.200
400.000	400.000	0.653	1.609
400.000	400.000	0.811	1.120
400.000	399.997	1.080	0.619
400.000	400.000	1.267	0.298
400.000	399.997	1.242	6.258
400.000	400.001	1.039	5.642
400.000	400.002	0.824	5.208
400.000	400.002	0.548	4.515
400.000	400.004	0.504	3.749
400.000	400.002	0.597	3.377
400.000	400.001	0.649	2.829
400.000	399.999	0.629	2.477
400.000	400.004	0.682	1.744
400.000	399.999	0.751	1.336
400.000	399.999	0.915	1.010
400.000	400.000	1.083	0.563
400.000	400.001	1.232	0.162
400.000	400.000	1.270	6.126
400.000	399.999	1.079	5.725
400.000	400.001	0.773	5.402
400.000	399.999	0.611	4.703
400.000	399.996	0.506	4.036
400.000	399.999	0.518	3.297
400.000	400.000	0.601	2.802
400.000	399.997	0.658	2.519
400.000	400.001	0.633	1.828
400.000	399.999	0.699	1.325
400.000	400.001	1.058	0.611
400.000	400.002	1.259	0.394
400.000	400.002	1.271	0.032
400.000	399.999	1.274	6.027
400.000	400.001	0.996	5.496
400.000	400.002	0.624	4.824
400.000	399.997	0.537	4.141
400.000	399.998	0.629	3.519
400.000	399.997	0.646	2.871
400.000	400.002	0.729	2.372
400.000	399.999	0.689	1.901
400.000	399.999	0.791	1.292
400.000	400.000	0.953	0.921
400.000	399.999	1.197	0.478
400.000	400.002	1.361	0.090
400.000	399.999	1.194	5.948
400.000	399.999	0.927	5.465
400.000	400.001	0.622	4.849
400.000	399.999	0.536	3.949
400.000	400.000	0.623	3.396
400.000	400.001	0.654	2.831
400.000	399.997	0.696	2.332
400.000	400.000	0.731	1.837
400.000	400.001	0.818	1.213
400.000	400.000	1.010	0.830
400.000	399.997	1.273	0.408
400.000	399.999	1.229	6.000
400.000	399.999	0.940	5.670
400.000	400.001	0.703	5.073
400.000	400.003	0.566	4.532
400.000	400.003	0.560	3.762
400.000	399.999	0.526	3.173
400.000	400.001	0.687	2.946
400.000	400.001	0.703	2.365
400.000	399.999	0.651	1.934
400.000	399.999	0.818	1.377
400.000	399.997	1.026	0.872
400.000	400.000	1.275	0.485
400.000	400.000	1.364	0.213
400.000	399.997	1.227	6.026
400.000	400.002	0.923	5.530
400.000	399.999	0.656	4.875
400.000	399.999	0.569	4.061
400.000	399.998	0.565	3.259
400.000	399.999	0.700	2.818
400.000	400.002	0.645	2.406
400.000	400.004	0.714	1.771
400.000	400.002	0.838	1.346
400.000	400.000	1.008	0.759
400.000	400.002	1.186	0.500
400.000	400.004	1.253	0.071
400.000	400.001	1.014	5.747
400.000	400.003	0.787	5.310
400.000	400.000	0.630	4.758
400.000	400.001	0.490	3.974
400.000	400.000	0.610	3.418
400.000	399.997	0.733	2.872
400.000	400.000	0.730	2.471
400.000	399.999	0.668	1.777
400.000	400.001	0.775	1.468
400.000	399.998	0.943	0.924
400.000	399.998	1.241	0.536
400.000	399.999	1.233	0.149
400.000	400.002	1.228	6.044
400.000	400.001	0.944	5.584
400.000	399.999	0.614	4.785
400.000	400.001	0.544	4.052
400.000	399.994	0.573	3.232
400.000	400.001	0.660	2.824
400.000	400.000	0.745	2.568
400.000	400.000	0.656	1.950
400.000	399.998	0.790	1.381
400.000	400.000	0.974	0.852
400.000	399.999	1.175	0.538
400.000	400.000	1.317	0.330
400.000	400.000	1.253	0.064
400.000	400.000	1.176	6.009
400.000	399.997	0.951	5.544
400.000	400.003	0.677	4.976
400.000	399.999	0.623	4.090
400.000	400.000	0.521	3.381
400.000	399.998	0.674	2.821
400.000	399.998	0.667	2.475
400.000	399.998	0.746	1.915
400.000	399.998	0.814	1.336
400.000	400.003	0.995	0.867
400.000	399.998	1.229	0.277
400.000	400.000	1.359	6.236
400.000	400.000	1.084	5.827
400.000	399.998	0.782	5.345
400.000	400.001	0.719	4.590
400.000	399.999	0.607	3.999
400.000	400.004	0.571	3.200
400.000	400.000	0.708	2.776
400.000	400.004	0.623	2.312
400.000	399.998	0.692	1.772
400.000	400.001	0.833	1.189
400.000	400.001	0.983	0.763
400.000	400.000	1.241	0.487
400.000	400.000	1.280	0.006
400.000	400.001	1.229	5.857
400.000	399.999	0.733	4.996
400.000	400.001	0.609	4.465
400.000	400.000	0.481	3.745
400.000	399.998	0.583	3.029
400.000	400.002	0.674	2.606
400.000	400.002	0.709	2.291
400.000	400.002	0.683	1.630
400.000	399.996	0.958	1.184
400.000	400.000	1.026	0.775
400.000	399.999	1.200	0.366
400.000	400.000	1.330	6.202
400.000	399.998	1.143	5.869
400.000	400.000	0.937	5.373
400.000	399.998	0.604	4.663
400.000	399.998	0.500	3.827
400.000	400.001	0.600	3.191
400.000	400.000	0.637	2.715
400.000	400.000	0.752	2.245
400.000	399.998	0.733	1.768
400.000	400.001	0.864	1.164
400.000	399.998	1.022	0.760
400.000	400.000	1.307	0.265
400.000	400.004	1.327	6.162
400.000	400.000	1.041	5.728
400.000	399.999	0.800	5.198
400.000	400.001	0.569	4.321
400.000	399.999	0.463	3.212
400.000	399.992	0.602	2.937
400.000	400.000	0.756	2.720
400.000	400.000	0.653	2.258
400.000	399.998	0.758	1.622
400.000	399.998	0.892	1.030
400.000	399.999	1.080	0.639
400.000	400.000	1.344	0.302
400.000	400.000	1.358	6.181
400.000	400.000	1.026	5.768
400.000	399.999	0.804	5.260
400.000	400.004	0.435	4.493
400.000	399.999	0.553	3.692
400.000	400.001	0.602	3.058
400.000	399.999	0.732	2.553
400.000	399.995	0.692	2.433
400.000	399.999	0.821	1.744
400.000	400.001	0.864	1.236
400.000	399.997	1.117	0.891
400.000	400.002	1.301	0.379
400.000	399.998	1.335	6.261
400.000	399.996	1.104	5.827
400.000	400.000	0.810	5.304
400.000	399.997	0.510	4.639
400.000	399.997	0.506	3.897
400.000	400.000	0.616	2.940
400.000	400.001	0.701	2.606
400.000	400.001	0.692	2.180
400.000	400.001	0.707	1.644
400.000	400.001	0.796	1.173
400.000	400.002	1.026	0.775
400.000	399.999	1.318	0.487
400.000	399.998	1.317	0.094
400.000	400.003	1.207	5.984
400.000	400.000	0.895	5.622
400.000	399.998	0.646	5.023
400.000	400.000	0.441	4.262
400.000	399.999	0.579	3.640
400.000	399.998	0.628	2.919
400.000	400.000	0.769	2.547
400.000	399.999	0.754	1.970
400.000	400.002	0.787	1.442
400.000	400.003	0.948	1.007
400.000	400.001	1.204	0.622
400.000	400.001	1.374	0.316
400.000	400.000	1.240	6.229
400.000	399.998	0.931	5.638
400.000	400.001	0.667	4.947
400.000	400.000	0.496	4.057
400.000	400.000	0.500	3.402
400.000	399.999	0.693	2.729
400.000	400.001	0.646	2.182
400.000	399.998	0.739	1.740
400.000	400.000	1.002	1.224
400.000	399.998	1.052	0.801
400.000	399.997	1.304	0.351
400.000	400.000	1.330	6.252
400.000	400.001	1.108	5.865
400.000	400.002	0.679	5.330
400.000	399.998	0.563	4.489
400.000	400.000	0.527	3.701
400.000	400.001	0.634	3.191
400.000	400.000	0.724	2.614
400.000	400.003	0.701	2.431
400.000	399.999	0.733	1.893
400.000	400.000	0.810	1.424
400.000	399.997	0.996	1.093
400.000	399.998	1.139	0.686
400.000	399.998	1.372	0.297
400.000	400.001	1.237	6.108
400.000	400.003	0.922	5.698
400.000	399.999	0.681	5.030
400.000	400.000	0.522	4.280
400.000	399.998	0.584	3.531
400.000	400.001	0.595	2.890
400.000	399.999	0.845	2.257
400.000	400.001	0.683	1.931
400.000	399.999	0.817	1.456
400.000	399.999	0.966	1.011
400.000	400.002	1.174	0.545
400.000	400.001	1.358	0.308
400.000	400.003	1.222	6.176
400.000	400.002	0.929	5.786
400.000	400.001	0.656	5.128
400.000	400.001	0.519	4.180
400.000	400.000	0.655	3.379
400.000	400.000	0.711	2.799
400.000	399.997	0.771	2.387
400.000	400.001	0.730	1.953
400.000	400.004	0.885	1.448
400.000	399.999	1.010	0.994
400.000	400.000	1.282	0.565
400.000	400.000	1.314	0.291
400.000	400.001	1.208	6.163
400.000	400.001	1.021	5.751
400.000	399.999	0.635	5.003
400.000	400.000	0.549	4.148
400.000	400.001	0.586	3.451
400.000	399.999	0.621	2.888
400.000	400.001	0.696	2.393
400.000	399.999	0.761	1.935
400.000	399.999	0.666	1.392
400.000	399.999	1.117	0.844
400.000	399.996	1.198	0.419
400.000	399.999	1.288	0.216
400.000	400.002	1.139	6.091
400.000	399.995	0.911	5.590
400.000	400.001	0.594	4.802
400.000	400.000	0.513	4.142
400.000	399.998	0.521	3.423
400.000	400.001	0.711	2.977
400.000	400.001	0.688	2.503
400.000	400.001	0.786	2.180
400.000	399.999	0.807	1.643
400.000	399.999	0.945	1.186
400.000	399.998	1.149	0.651
400.000	399.999	1.318	0.326
400.000	399.999	1.221	6.164
400.000	399.998	0.906	5.589
400.000	400.000	0.588	4.886
400.000	400.000	0.490	3.951
400.000	400.000	0.548	3.261
400.000	400.005	0.705	2.670
400.000	400.001	0.695	2.237
400.000	400.001	0.751	1.928
400.000	400.000	0.794	1.444
400.000	399.998	0.919	1.019
400.000	399.999	1.149	0.615
400.000	399.998	1.298	0.226
400.000	399.999	1.243	6.127
400.000	400.001	0.982	5.554
400.000	399.999	0.582	4.800
400.000	399.999	0.465	4.031
400.000	400.000	0.499	3.254
400.000	400.002	0.698	2.846
400.000	400.000	0.735	2.231
400.000	400.001	0.789	1.780
400.000	399.995	0.802	1.342
400.000	399.999	1.031	0.935
400.000	400.002	1.170	0.544
400.000	399.997	1.383	0.133
400.000	400.000	1.143	6.080
400.000	400.000	0.899	5.590
400.000	400.002	0.623	4.880
400.000	400.000	0.512	4.127
400.000	400.000	0.510	3.247
400.000	399.999	0.578	2.864
400.000	400.000	0.632	2.444
400.000	399.998	0.719	1.937
400.000	399.998	0.804	1.399
400.000	400.003	1.049	0.949
400.000	400.002	1.298	0.331
400.000	399.997	1.338	6.189
400.000	400.001	1.135	5.706
400.000	399.998	0.652	5.246
400.000	399.996	0.547	4.310
400.000	400.003	0.502	3.554
400.000	400.002	0.647	2.952
400.000	400.002	0.736	2.409
400.000	399.997	0.805	2.009
400.000	400.002	0.879	1.532
400.000	400.001	1.112	0.889
400.000	399.997	1.212	0.583
400.000	400.000	1.301	0.245
400.000	400.002	1.183	6.176
400.000	399.997	1.040	5.811
400.000	400.003	0.783	5.443
400.000	399.998	0.512	4.814
400.000	400.002	0.524	4.295
400.000	400.001	0.598	3.725
400.000	399.999	0.562	3.096
400.000	399.998	0.625	2.487
400.000	399.999	0.688	2.149
400.000	400.001	0.831	1.316
400.000	400.000	1.090	0.795
400.000	399.997	1.288	0.461
400.000	400.003	1.347	0.107
400.000	400.002	1.131	5.911
400.000	400.001	0.740	5.462
400.000	399.998	0.526	4.853
400.000	400.003	0.437	3.904
400.000	399.998	0.604	3.227
400.000	400.001	0.555	2.862
400.000	399.997	0.653	2.323
400.000	399.999	0.684	1.908
400.000	400.000	0.832	1.339
400.000	400.001	0.994	0.848
400.000	400.001	1.187	0.477
400.000	400.004	1.357	0.165
400.000	399.999	1.173	6.054
400.000	399.999	0.797	5.404
400.000	400.001	0.626	4.885
400.000	399.998	0.461	4.212
400.000	399.999	0.583	3.452
400.000	400.000	0.618	2.961
400.000	400.002	0.695	2.564
400.000	400.002	0.674	1.956
400.000	399.999	0.743	1.451
400.000	399.998	1.023	0.996
400.000	399.997	1.139	0.561
400.000	400.001	1.365	0.188
400.000	400.002	1.251	6.121
400.000	400.000	0.931	5.700
400.000	399.998	0.594	4.984
400.000	399.998	0.565	4.223
400.000	400.003	0.551	3.251
400.000	400.003	0.586	2.930
400.000	400.003	0.667	2.471
400.000	400.000	0.672	2.092
400.000	399.998	0.758	1.528
400.000	399.999	0.959	0.981
400.000	400.001	1.114	0.521
400.000	399.999	1.211	0.332
400.000	399.998	1.289	6.216
400.000	399.999	0.973	5.725
400.000	400.002	0.639	5.015
400.000	399.999	0.467	4.319
400.000	400.000	0.488	3.680
400.000	399.999	0.653	3.042
400.000	400.004	0.623	2.470
400.000	400.000	0.687	1.934
400.000	400.000	0.845	1.370
400.000	399.998	0.994	0.932
400.000	400.002	1.149	0.500
400.000	400.001	1.282	0.091
400.000	400.001	1.179	6.079
400.000	400.001	0.927	5.552
400.000	400.001	0.558	5.020
400.000	400.000	0.517	4.184
400.000	400.000	0.532	3.375
400.000	400.001	0.639	2.761
400.000	399.999	0.689	2.466
400.000	399.999	0.749	1.952
400.000	400.002	0.795	1.199
400.000	400.000	0.924	0.810
400.000	400.000	1.186	0.516
400.000	400.000	1.372	0.177
400.000	399.999	1.179	6.022
400.000	399.998	0.771	5.431
400.000	400.000	0.505	4.606
400.000	400.004	0.474	3.710
400.000	399.999	0.596	3.100
400.000	400.000	0.630	2.656
400.000	399.999	0.688	2.313
400.000	400.004	0.742	1.915
400.000	400.002	0.762	1.272
400.000	399.999	1.023	0.857
400.000	399.996	1.292	0.476
400.000	400.001	1.323	0.090
400.000	400.002	1.132	6.108
400.000	400.000	0.847	5.593
400.000	400.001	0.528	4.969
400.000	400.000	0.464	3.922
400.000	400.000	0.579	3.280
400.000	400.002	0.662	2.743
400.000	400.002	0.719	2.042
400.000	400.002	0.810	1.588
400.000	400.003	0.918	1.017
400.000	399.998	1.173	0.629
400.000	400.001	1.326	0.304
400.000	400.002	1.343	6.262
400.000	400.000	1.064	5.851
400.000	400.002	0.640	5.296
400.000	399.999	0.495	4.295
400.000	400.003	0.554	3.664
400.000	400.000	0.581	2.969
400.000	399.999	0.677	2.528
400.000	399.999	0.679	2.176
400.000	399.999	0.769	1.681
400.000	399.996	0.875	1.132
400.000	400.000	1.051	0.771
400.000	399.998	1.292	0.409
400.000	400.000	1.279	0.046
400.000	399.997	1.018	5.925
400.000	400.000	0.782	5.320
400.000	400.001	0.555	4.513
400.000	400.001	0.408	3.835
400.000	400.000	0.651	2.991
400.000	399.999	0.691	2.715
400.000	400.003	0.706	2.305
400.000	399.999	0.624	1.865
400.000	400.000	0.887	1.302
400.000	400.000	0.984	0.853
400.000	399.999	1.155	0.477
400.000	399.998	1.350	0.195
400.000	400.001	1.191	6.166
400.000	399.997	0.874	5.555
400.000	400.000	0.571	5.121
400.000	400.000	0.449	4.880
400.000	400.003	0.450	4.766
400.000	400.002	0.567	4.336
400.000	400.001	0.476	3.607
400.000	400.001	0.548	3.267
400.000	400.001	0.643	2.733
400.000	399.998	0.758	2.198
400.000	400.001	0.715	1.734
400.000	400.004	0.862	1.162
400.000	399.997	1.015	0.752
400.000	399.999	1.316	0.452
400.000	400.000	1.275	6.141
400.000	399.999	0.872	5.470
400.000	399.999	0.598	5.070
400.000	400.004	0.472	4.241
400.000	400.001	0.476	3.526
400.000	400.000	0.537	3.092
400.000	400.003	0.581	2.830
400.000	400.001	0.747	2.703
400.000	400.003	0.654	2.592
400.000	400.000	0.680	2.443
400.000	400.003	0.659	2.155
400.000	399.999	0.597	1.681
400.000	399.998	0.616	1.748
400.000	399.999	0.633	1.718
400.000	399.999	0.658	1.114
400.000	400.001	0.877	0.644
400.000	400.002	1.029	0.439
400.000	399.998	1.138	0.355
400.000	399.999	1.133	0.403
400.000	400.000	1.137	0.405
400.000	400.002	1.193	0.447
400.000	399.999	1.055	0.388
400.000	400.002	1.142	0.494
400.000	399.999	1.251	0.522
400.000	400.001	1.148	0.456
400.000	400.002	1.158	0.464
400.000	399.999	1.136	0.428
400.000	399.999	1.145	0.437
400.000	400.000	1.205	0.518
400.000	399.999	1.049	0.464
400.000	400.000	1.069	0.415
400.000	400.005	1.134	0.419
400.000	400.002	1.119	0.483
400.000	400.005	1.118	0.466
400.000	400.001	1.142	0.517
400.000	400.000	1.224	0.468
400.000	400.004	1.203	0.430
400.000	399.998	1.143	0.469
400.000	400.000	1.210	0.256
400.000	400.000	1.147	0.441
400.000	399.998	1.114	0.434
400.000	400.002	1.243	0.429
400.000	399.998	1.176	0.451
400.000	399.997	1.162	0.494
400.000	399.998	1.168	0.529
400.000	400.000	1.216	0.399
400.000	400.002	1.168	0.389
400.000	399.998	1.185	0.451
400.000	399.998	1.231	0.407
400.000	400.001	1.249	0.388
400.000	399.996	1.144	0.463
400.000	399.999	1.141	0.379
400.000	400.001	1.171	0.405
400.000	400.000	1.238	0.508
400.000	400.000	1.120	0.528
400.000	400.003	1.126	0.451
400.000	399.999	1.175	0.447
400.000	399.999	1.122	0.355
400.000	400.001	1.190	0.483
400.000	400.001	1.092	0.441
400.000	399.999	1.163	0.367
400.000	400.000	1.138	0.374
400.000	399.999	1.182	0.342
400.000	400.004	1.206	0.416
400.000	399.996	1.143	0.393
400.000	400.000	1.258	0.458
400.000	400.000	1.119	0.411
400.000	400.002	1.186	0.504
400.000	399.997	1.103	0.350
400.000	399.998	1.176	0.454
400.000	400.000	1.170	0.425
400.000	400.003	1.159	0.455
400.000	399.996	1.131	0.486
400.000	399.996	1.197	0.468
400.000	400.001	1.127	0.441
400.000	400.000	1.194	0.392
400.000	400.002	1.071	0.330
400.000	399.999	1.186	0.430
400.000	400.004	1.161	0.413
400.000	400.001	1.136	0.436
400.000	400.001	1.151	0.410
400.000	400.002	1.170	0.373
400.000	399.999	1.223	0.421
400.000	399.997	1.113	0.452
400.000	400.000	1.189	0.418
400.000	399.999	1.113	0.407
400.000	400.002	1.207	0.445
400.000	399.999	1.174	0.411
400.000	399.999	1.130	0.456
400.000	399.998	1.123	0.406
400.000	400.000	1.125	0.340
400.000	399.998	1.090	0.354
400.000	399.999	1.148	0.384
400.000	399.998	1.164	0.415
400.000	399.996	1.264	0.389
400.000	399.997	1.169	0.338
400.000	400.001	1.162	0.297
400.000	399.998	1.110	0.319
400.000	400.001	1.237	0.328
400.000	399.999	1.066	0.373
400.000	399.998	1.162	0.433
400.000	399.998	1.125	0.426
400.000	399.998	1.241	0.505
400.000	399.998	1.162	0.413
400.000	399.997	1.178	0.461
400.000	399.999	1.226	0.456
400.000	399.999	1.166	0.399
400.000	400.000	1.178	0.455
