Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
329	200.000	0.002	200.003	0.781	5.772	1.328	1782941453.532
330	200.000	0.047	200.001	0.791	2.946	1.328	1782941453.833
331	200.000	-0.004	199.998	1.567	5.199	1.328	1782941454.103
332	200.000	-0.024	200.003	0.600	0.001	1.328	1782941454.395
333	200.000	-0.036	200.000	1.372	3.775	1.328	1782941454.645
334	200.000	-0.004	199.998	1.175	5.473	1.328	1782941454.909
335	200.000	-0.032	200.001	0.373	0.894	1.328	1782941455.216
336	200.000	-0.040	200.003	1.535	4.587	1.328	1782941455.499
337	200.000	0.021	200.000	0.730	6.035	1.328	1782941455.800
338	200.000	0.006	199.994	1.003	3.278	1.328	1782941456.099
339	200.000	-0.008	199.997	1.377	5.402	1.328	1782941456.350
340	200.000	0.008	200.003	0.368	0.156	1.328	1782941456.658
341	200.000	-0.035	200.000	1.519	4.397	1.328	1782941456.984
342	200.000	-0.020	199.999	0.688	6.068	1.328	1782941457.279
343	200.000	-0.015	200.003	0.760	2.784	1.328	1782941457.544
344	200.000	-0.022	199.998	1.422	5.288	1.328	1782941457.847
345	200.000	-0.040	200.002	0.322	0.329	1.328	1782941458.091
346	200.000	0.038	199.997	1.264	3.464	1.328	1782941458.340
347	200.000	0.009	200.003	1.384	5.487	1.328	1782941458.606
348	200.000	-0.003	200.004	0.506	0.595	1.328	1782941458.914
349	200.000	-0.020	199.999	1.492	4.241	1.328	1782941459.143
350	200.000	-0.017	199.999	1.214	5.876	1.328	1782941459.420
351	200.000	0.029	200.002	0.469	1.893	1.328	1782941459.724
352	200.000	-0.014	200.006	1.606	4.694	1.328	1782941459.975
353	200.000	0.012	199.998	0.603	6.273	1.328	1782941460.267
354	200.000	0.009	199.995	0.813	2.924	1.328	1782941460.527
355	200.000	-0.011	200.002	1.606	5.142	1.328	1782941460.790
356	200.000	-0.040	200.000	0.480	0.092	1.328	1782941461.077
357	200.000	0.024	200.006	1.559	3.768	1.328	1782941461.360
358	200.000	0.005	199.999	1.135	5.700	1.328	1782941461.656
359	200.000	-0.044	199.998	0.392	1.643	1.328	1782941461.908
360	200.000	0.025	200.000	1.804	4.374	1.328	1782941462.148
361	200.000	0.008	199.996	0.851	5.946	1.328	1782941462.410
362	200.000	-0.001	200.000	0.593	2.674	1.328	1782941462.745
363	200.000	-0.004	200.002	1.550	5.190	1.328	1782941463.046
364	200.000	-0.036	200.002	0.332	0.714	1.328	1782941463.322
365	200.000	-0.068	199.999	1.389	3.838	1.328	1782941463.593
366	200.000	0.019	199.999	1.238	5.580	1.328	1782941463.845
367	200.000	0.004	199.998	0.457	0.669	1.328	1782941464.114
368	200.000	0.004	200.000	1.576	4.300	1.328	1782941464.386
369	200.000	0.031	200.001	0.882	6.004	1.328	1782941464.670
370	200.000	-0.050	200.000	0.607	2.742	1.328	1782941464.973
371	200.000	0.006	199.998	1.450	5.126	1.328	1782941465.268
372	200.000	0.018	200.003	0.540	0.088	1.328	1782941465.515
373	200.000	-0.016	199.999	1.102	3.512	1.328	1782941465.770
374	200.000	0.017	199.998	1.405	5.490	1.328	1782941466.047
375	200.000	0.004	199.998	0.251	0.793	1.328	1782941466.344
376	200.000	0.001	199.999	1.391	4.551	1.328	1782941466.666
377	200.000	-0.007	200.001	0.597	6.014	1.328	1782941466.967
378	200.000	-0.028	200.004	0.927	3.044	1.328	1782941467.221
379	200.000	0.001	199.999	1.575	5.208	1.328	1782941467.489
380	200.000	0.022	200.000	0.390	6.249	1.328	1782941467.786
381	200.000	0.025	199.999	1.295	3.874	1.328	1782941468.041
382	200.000	0.015	199.999	1.070	5.829	1.328	1782941468.340
383	200.000	-0.042	200.001	0.213	1.711	1.328	1782941468.652
384	200.000	-0.000	200.001	1.523	4.862	1.328	1782941468.923
385	200.000	0.010	200.000	0.596	6.157	1.328	1782941469.205
386	200.000	-0.008	200.000	0.752	3.213	1.328	1782941469.439
387	200.000	-0.013	199.996	1.486	5.134	1.328	1782941469.710
388	200.000	0.026	200.001	0.494	0.098	1.328	1782941469.964
389	200.000	-0.021	200.001	1.126	3.603	1.328	1782941470.281
390	200.000	-0.026	199.998	1.277	5.699	1.328	1782941470.537
391	200.000	-0.003	200.003	0.472	0.427	1.328	1782941470.798
392	200.000	0.011	200.005	1.241	3.861	1.328	1782941471.025
393	200.000	-0.019	199.999	1.258	5.646	1.328	1782941471.310
394	200.000	-0.001	199.996	0.233	0.918	1.328	1782941471.545
395	200.000	-0.009	200.000	1.393	4.000	1.328	1782941471.847
396	200.000	-0.027	199.999	0.835	6.206	1.328	1782941472.118
397	200.000	0.041	200.000	0.508	2.522	1.328	1782941472.404
398	200.000	-0.021	199.999	1.539	4.877	1.328	1782941472.656
399	200.000	0.016	200.003	0.613	6.225	1.328	1782941472.949
400	200.000	-0.020	199.999	1.028	3.360	1.328	1782941473.244
